UrunGrubu, Marka, UretimYil, Bolge, CalismaSuresi, SikayetGrup, ToplamMaliyet
6, 7, 2018, 7, 2, 4, 983
6, 7, 2018, 7, 3, 1, 163
6, 7, 2018, 7, 3, 3, 163
6, 7, 2018, 7, 5, 2, 6230
6, 7, 2018, 7, 5, 5, 516
6, 7, 2018, 7, 6, 2, 567
6, 7, 2018, 7, 7, 2, 1277
6, 7, 2018, 7, 7, 3, 345
6, 7, 2018, 7, 8, 2, 2687
6, 7, 2018, 7, 9, 8, 0
6, 7, 2018, 7, 10, 2, 848
6, 7, 2018, 7, 11, 2, 445
6, 7, 2018, 7, 12, 2, 1288
6, 7, 2018, 7, 12, 3, 163
6, 7, 2018, 7, 13, 2, 864
6, 7, 2018, 7, 14, 2, 1283
6, 7, 2018, 7, 16, 2, 522
6, 7, 2018, 7, 16, 5, 137
6, 7, 2018, 7, 17, 2, 3748
6, 7, 2018, 7, 17, 5, 0
6, 7, 2018, 7, 18, 2, 3102
6, 7, 2018, 7, 20, 2, 2700
6, 7, 2018, 7, 21, 2, 2594
6, 7, 2018, 7, 21, 5, 115
6, 7, 2018, 7, 22, 2, 0
6, 7, 2018, 7, 23, 2, 735
6, 7, 2018, 7, 23, 4, 0
6, 7, 2018, 7, 23, 5, 0
6, 7, 2018, 7, 24, 2, 3532
6, 7, 2018, 7, 24, 6, 0
6, 7, 2018, 7, 25, 2, 4267
6, 7, 2018, 7, 26, 2, 0
6, 7, 2018, 7, 27, 2, 4570
6, 7, 2018, 7, 27, 5, 550
6, 7, 2018, 7, 28, 3, 0
6, 7, 2018, 7, 29, 2, 1428
6, 7, 2018, 7, 29, 8, 110
6, 7, 2018, 7, 30, 2, 0
6, 7, 2018, 7, 30, 5, 0
6, 7, 2018, 7, 30, 6, 115
6, 7, 2018, 7, 31, 2, 0
6, 7, 2018, 7, 32, 2, 554
6, 7, 2018, 7, 32, 3, 47
6, 7, 2018, 7, 32, 4, 222
6, 7, 2018, 7, 32, 5, 0
6, 7, 2018, 7, 33, 2, 431
6, 7, 2018, 7, 34, 2, 115
6, 7, 2018, 7, 35, 2, 0
6, 7, 2018, 7, 35, 4, 0
6, 7, 2018, 7, 36, 1, 0
6, 7, 2018, 7, 36, 3, 0
6, 7, 2018, 7, 37, 2, 301
6, 7, 2018, 7, 40, 1, 0
6, 7, 2018, 7, 50, 2, 109
6, 7, 2019, 1, 1, 2, 1535
6, 7, 2019, 1, 1, 3, 362
6, 7, 2019, 1, 1, 4, 6202
6, 7, 2019, 1, 2, 1, 342
6, 7, 2019, 1, 2, 2, 571
6, 7, 2019, 1, 2, 3, 342
6, 7, 2019, 1, 2, 4, 699
6, 7, 2019, 1, 3, 2, 995
6, 7, 2019, 1, 3, 5, 785
6, 7, 2019, 1, 4, 2, 0
6, 7, 2019, 1, 4, 3, 508
6, 7, 2019, 1, 5, 2, 1759
6, 7, 2019, 1, 5, 5, 0
6, 7, 2019, 1, 5, 8, 145
6, 7, 2019, 1, 6, 2, 2142
6, 7, 2019, 1, 7, 2, 137
6, 7, 2019, 1, 7, 4, 300
6, 7, 2019, 1, 8, 3, 520
6, 7, 2019, 1, 9, 2, 3534
6, 7, 2019, 1, 9, 5, 1913
6, 7, 2019, 1, 10, 2, 1513
6, 7, 2019, 1, 11, 2, 2648
6, 7, 2019, 1, 11, 8, 143
6, 7, 2019, 1, 12, 2, 689
6, 7, 2019, 1, 12, 3, 299
6, 7, 2019, 1, 13, 2, 0
6, 7, 2019, 1, 14, 2, 2593
6, 7, 2019, 1, 14, 3, 689
6, 7, 2019, 1, 15, 2, 1674
6, 7, 2019, 1, 15, 5, 430
6, 7, 2019, 1, 16, 2, 446
6, 7, 2019, 1, 17, 2, 1069
6, 7, 2019, 1, 17, 8, 0
6, 7, 2019, 1, 18, 2, 0
6, 7, 2019, 1, 19, 2, 0
6, 7, 2019, 1, 19, 7, 0
6, 7, 2019, 1, 20, 3, 0
6, 7, 2019, 1, 21, 2, 0
6, 7, 2019, 1, 21, 5, 1128
6, 7, 2019, 1, 22, 2, 180
6, 7, 2019, 1, 23, 2, 0
6, 7, 2019, 1, 24, 2, 988
6, 7, 2019, 1, 24, 3, 718
6, 7, 2019, 1, 25, 2, 0
6, 7, 2019, 1, 25, 5, 215
6, 7, 2019, 1, 26, 2, 0
6, 7, 2019, 1, 26, 7, 632
6, 7, 2019, 1, 27, 2, 1629
6, 7, 2019, 1, 30, 2, 438
6, 7, 2019, 1, 31, 2, 488
6, 7, 2019, 1, 33, 2, 1384
6, 7, 2019, 1, 33, 7, 494
6, 7, 2019, 1, 33, 8, 63
6, 7, 2019, 1, 34, 4, 1107
6, 7, 2019, 2, 0, 4, 200
6, 7, 2019, 2, 1, 2, 1264
6, 7, 2019, 2, 1, 4, 1981
6, 7, 2019, 2, 2, 2, 0
6, 7, 2019, 2, 2, 3, 240
6, 7, 2019, 2, 3, 2, 439
6, 7, 2019, 2, 4, 2, 1559
6, 7, 2019, 2, 7, 2, 758
6, 7, 2019, 2, 8, 2, 0
6, 7, 2019, 2, 9, 2, 0
6, 7, 2019, 2, 10, 2, 0
6, 7, 2019, 2, 12, 2, 422
6, 7, 2019, 2, 13, 2, 421
6, 7, 2019, 2, 14, 2, 0
6, 7, 2019, 2, 14, 7, 0
6, 7, 2019, 2, 16, 2, 248
6, 7, 2019, 2, 18, 2, 1961
6, 7, 2019, 2, 19, 2, 280
6, 7, 2019, 2, 22, 2, 0
6, 7, 2019, 2, 23, 2, 278
6, 7, 2019, 2, 25, 2, 0
6, 7, 2019, 2, 25, 5, 108
6, 7, 2019, 2, 26, 2, 187
6, 7, 2019, 2, 31, 2, 217
6, 7, 2019, 2, 33, 5, 224
6, 7, 2019, 2, 36, 2, 324
6, 7, 2019, 3, 1, 2, 5303
6, 7, 2019, 3, 1, 3, 342
6, 7, 2019, 3, 1, 4, 4926
6, 7, 2019, 3, 2, 2, 1228
6, 7, 2019, 3, 2, 3, 342
6, 7, 2019, 3, 3, 2, 3544
6, 7, 2019, 3, 3, 4, 643
6, 7, 2019, 3, 5, 3, 339
6, 7, 2019, 3, 7, 2, 422
6, 7, 2019, 3, 8, 3, 275
6, 7, 2019, 3, 9, 8, 0
6, 7, 2019, 3, 10, 2, 321
6, 7, 2019, 3, 11, 2, 0
6, 7, 2019, 3, 12, 2, 3418
6, 7, 2019, 3, 14, 2, 0
6, 7, 2019, 3, 14, 3, 280
6, 7, 2019, 3, 15, 2, 1069
6, 7, 2019, 3, 16, 2, 0
6, 7, 2019, 3, 16, 5, 0
6, 7, 2019, 3, 17, 8, 0
6, 7, 2019, 3, 18, 2, 1322
6, 7, 2019, 3, 19, 2, 0
6, 7, 2019, 3, 20, 2, 146
6, 7, 2019, 3, 21, 2, 0
6, 7, 2019, 3, 23, 2, 313
6, 7, 2019, 3, 24, 2, 0
6, 7, 2019, 3, 25, 2, 61
6, 7, 2019, 3, 29, 2, 335
6, 7, 2019, 3, 31, 2, 440
6, 7, 2019, 3, 32, 2, 2559
6, 7, 2019, 3, 34, 2, 1211
6, 7, 2019, 4, 1, 2, 3470
6, 7, 2019, 4, 1, 3, 138
6, 7, 2019, 4, 1, 4, 3302
6, 7, 2019, 4, 2, 2, 879
6, 7, 2019, 4, 3, 2, 2209
6, 7, 2019, 4, 5, 2, 275
6, 7, 2019, 4, 6, 5, 247
6, 7, 2019, 4, 8, 2, 0
6, 7, 2019, 4, 9, 2, 498
6, 7, 2019, 4, 10, 2, 0
6, 7, 2019, 4, 10, 3, 689
6, 7, 2019, 4, 10, 8, 257
6, 7, 2019, 4, 11, 2, 2295
6, 7, 2019, 4, 12, 2, 0
6, 7, 2019, 4, 15, 2, 2646
6, 7, 2019, 4, 15, 3, 689
6, 7, 2019, 4, 16, 2, 271
6, 7, 2019, 4, 17, 2, 1512
6, 7, 2019, 4, 17, 3, 0
6, 7, 2019, 4, 17, 5, 0
6, 7, 2019, 4, 18, 2, 0
6, 7, 2019, 4, 19, 3, 0
6, 7, 2019, 4, 20, 2, 0
6, 7, 2019, 4, 22, 2, 0
6, 7, 2019, 4, 23, 2, 1302
6, 7, 2019, 4, 24, 5, 0
6, 7, 2019, 4, 25, 2, 301
6, 7, 2019, 4, 26, 2, 0
6, 7, 2019, 4, 27, 3, 185
6, 7, 2019, 4, 28, 2, 1247
6, 7, 2019, 4, 29, 2, 432
6, 7, 2019, 4, 30, 2, 1047
6, 7, 2019, 4, 31, 2, 541
6, 7, 2019, 4, 32, 2, 1914
6, 7, 2019, 4, 34, 2, 138
6, 7, 2019, 4, 36, 2, 287
6, 7, 2019, 4, 37, 3, 718
6, 7, 2019, 5, 0, 2, 422
6, 7, 2019, 5, 1, 1, 1218
6, 7, 2019, 5, 1, 2, 1132
6, 7, 2019, 5, 1, 4, 7403
6, 7, 2019, 5, 1, 5, 138
6, 7, 2019, 5, 1, 8, 407
6, 7, 2019, 5, 3, 2, 147
6, 7, 2019, 5, 7, 2, 265
6, 7, 2019, 5, 8, 2, 744
6, 7, 2019, 5, 9, 2, 253
6, 7, 2019, 5, 10, 2, 445
6, 7, 2019, 5, 11, 3, 0
6, 7, 2019, 5, 12, 2, 0
6, 7, 2019, 5, 13, 2, 0
6, 7, 2019, 5, 13, 3, 0
6, 7, 2019, 5, 15, 3, 260
6, 7, 2019, 5, 16, 2, 0
6, 7, 2019, 5, 18, 2, 0
6, 7, 2019, 5, 21, 2, 0
6, 7, 2019, 5, 22, 2, 0
6, 7, 2019, 5, 23, 2, 884
6, 7, 2019, 5, 24, 2, 259
6, 7, 2019, 5, 25, 2, 0
6, 7, 2019, 5, 27, 3, 0
6, 7, 2019, 5, 35, 2, 47
6, 7, 2019, 6, 1, 1, 128
6, 7, 2019, 6, 1, 2, 176
6, 7, 2019, 6, 1, 4, 4858
6, 7, 2019, 6, 1, 8, 147
6, 7, 2019, 6, 2, 2, 1056
6, 7, 2019, 6, 2, 3, 771
6, 7, 2019, 6, 4, 2, 1618
6, 7, 2019, 6, 4, 3, 342
6, 7, 2019, 6, 5, 2, 445
6, 7, 2019, 6, 6, 2, 1142
6, 7, 2019, 6, 7, 5, 261
6, 7, 2019, 6, 8, 2, 485
6, 7, 2019, 6, 8, 3, 257
6, 7, 2019, 6, 9, 2, 0
6, 7, 2019, 6, 10, 2, 187
6, 7, 2019, 6, 11, 3, 339
6, 7, 2019, 6, 13, 2, 485
6, 7, 2019, 6, 14, 5, 0
6, 7, 2019, 6, 15, 2, 145
6, 7, 2019, 6, 16, 2, 485
6, 7, 2019, 6, 17, 2, 0
6, 7, 2019, 6, 18, 2, 0
6, 7, 2019, 6, 19, 2, 231
6, 7, 2019, 6, 19, 3, 0
6, 7, 2019, 6, 20, 2, 0
6, 7, 2019, 6, 21, 2, 441
6, 7, 2019, 6, 22, 2, 0
6, 7, 2019, 6, 23, 2, 0
6, 7, 2019, 6, 23, 3, 263
6, 7, 2019, 6, 24, 2, 0
6, 7, 2019, 6, 25, 2, 0
6, 7, 2019, 6, 28, 2, 261
6, 7, 2019, 6, 28, 3, 0
6, 7, 2019, 6, 29, 2, 328
6, 7, 2019, 6, 32, 2, 328
6, 7, 2019, 6, 35, 2, 602
6, 7, 2019, 6, 36, 2, 288
6, 7, 2019, 6, 37, 2, 335
6, 7, 2019, 7, 1, 1, 1119
6, 7, 2019, 7, 1, 2, 4013
6, 7, 2019, 7, 1, 3, 2384
6, 7, 2019, 7, 1, 4, 24300
6, 7, 2019, 7, 1, 5, 979
6, 7, 2019, 7, 1, 8, 1909
6, 7, 2019, 7, 2, 2, 2766
6, 7, 2019, 7, 2, 3, 407
6, 7, 2019, 7, 2, 4, 689
6, 7, 2019, 7, 2, 5, 265
6, 7, 2019, 7, 2, 8, 432
6, 7, 2019, 7, 3, 2, 1846
6, 7, 2019, 7, 3, 4, 660
6, 7, 2019, 7, 3, 5, 342
6, 7, 2019, 7, 4, 2, 1657
6, 7, 2019, 7, 5, 2, 758
6, 7, 2019, 7, 5, 3, 485
6, 7, 2019, 7, 5, 5, 143
6, 7, 2019, 7, 6, 2, 786
6, 7, 2019, 7, 7, 4, 339
6, 7, 2019, 7, 7, 5, 437
6, 7, 2019, 7, 8, 2, 625
6, 7, 2019, 7, 8, 3, 2498
6, 7, 2019, 7, 9, 2, 2102
6, 7, 2019, 7, 10, 1, 749
6, 7, 2019, 7, 10, 2, 1555
6, 7, 2019, 7, 10, 3, 1069
6, 7, 2019, 7, 10, 8, 0
6, 7, 2019, 7, 11, 2, 440
6, 7, 2019, 7, 11, 8, 346
6, 7, 2019, 7, 12, 2, 1805
6, 7, 2019, 7, 12, 5, 0
6, 7, 2019, 7, 13, 1, 365
6, 7, 2019, 7, 13, 2, 284
6, 7, 2019, 7, 14, 2, 3340
6, 7, 2019, 7, 15, 2, 0
6, 7, 2019, 7, 15, 3, 0
6, 7, 2019, 7, 16, 2, 485
6, 7, 2019, 7, 16, 7, 437
6, 7, 2019, 7, 17, 2, 0
6, 7, 2019, 7, 17, 3, 0
6, 7, 2019, 7, 18, 2, 0
6, 7, 2019, 7, 19, 4, 0
6, 7, 2019, 7, 20, 2, 0
6, 7, 2019, 7, 20, 3, 223
6, 7, 2019, 7, 21, 2, 287
6, 7, 2019, 7, 22, 3, 0
6, 7, 2019, 7, 23, 2, 2264
6, 7, 2019, 7, 24, 2, 0
6, 7, 2019, 7, 24, 5, 1609
6, 7, 2019, 7, 25, 2, 454
6, 7, 2019, 7, 25, 4, 312
6, 7, 2019, 7, 26, 2, 287
6, 7, 2019, 7, 27, 2, 0
6, 7, 2019, 7, 27, 4, 0
6, 7, 2019, 7, 30, 2, 488
6, 7, 2019, 7, 32, 5, 301
6, 7, 2019, 7, 33, 2, 933
6, 7, 2019, 7, 34, 2, 146
6, 7, 2020, 1, 1, 1, 552
6, 7, 2020, 1, 1, 2, 3225
6, 7, 2020, 1, 1, 4, 9550
6, 7, 2020, 1, 1, 5, 635
6, 7, 2020, 1, 1, 6, 820
6, 7, 2020, 1, 1, 8, 127
6, 7, 2020, 1, 2, 2, 2104
6, 7, 2020, 1, 2, 3, 1066
6, 7, 2020, 1, 3, 2, 2156
6, 7, 2020, 1, 4, 2, 1691
6, 7, 2020, 1, 5, 2, 952
6, 7, 2020, 1, 5, 5, 145
6, 7, 2020, 1, 6, 2, 295
6, 7, 2020, 1, 7, 5, 939
6, 7, 2020, 1, 7, 8, 226
6, 7, 2020, 1, 8, 2, 768
6, 7, 2020, 1, 9, 2, 1399
6, 7, 2020, 1, 9, 3, 114
6, 7, 2020, 1, 9, 5, 958
6, 7, 2020, 1, 9, 8, 131
6, 7, 2020, 1, 10, 2, 710
6, 7, 2020, 1, 11, 1, 226
6, 7, 2020, 1, 11, 2, 249
6, 7, 2020, 1, 12, 3, 228
6, 7, 2020, 1, 13, 2, 498
6, 7, 2020, 1, 13, 3, 117
6, 7, 2020, 1, 13, 8, 131
6, 7, 2020, 1, 14, 2, 226
6, 7, 2020, 1, 14, 3, 849
6, 7, 2020, 1, 14, 4, 1056
6, 7, 2020, 1, 15, 2, 1690
6, 7, 2020, 1, 15, 3, 1320
6, 7, 2020, 1, 16, 2, 787
6, 7, 2020, 1, 16, 8, 117
6, 7, 2020, 1, 17, 2, 637
6, 7, 2020, 1, 17, 3, 1131
6, 7, 2020, 1, 18, 2, 858
6, 7, 2020, 1, 19, 2, 598
6, 7, 2020, 1, 19, 7, 162
6, 7, 2020, 1, 20, 2, 312
6, 7, 2020, 1, 20, 3, 268
6, 7, 2020, 1, 21, 3, 268
6, 7, 2020, 1, 21, 4, 116
6, 7, 2020, 1, 22, 2, 885
6, 7, 2020, 1, 22, 3, 1387
6, 7, 2020, 1, 23, 2, 1677
6, 7, 2020, 1, 24, 2, 538
6, 7, 2020, 1, 25, 2, 592
6, 7, 2020, 1, 26, 2, 252
6, 7, 2020, 2, 1, 2, 525
6, 7, 2020, 2, 1, 4, 2954
6, 7, 2020, 2, 1, 5, 908
6, 7, 2020, 2, 1, 8, 131
6, 7, 2020, 2, 2, 2, 460
6, 7, 2020, 2, 2, 4, 633
6, 7, 2020, 2, 2, 5, 444
6, 7, 2020, 2, 3, 1, 234
6, 7, 2020, 2, 3, 5, 125
6, 7, 2020, 2, 4, 2, 395
6, 7, 2020, 2, 4, 3, 253
6, 7, 2020, 2, 5, 1, 131
6, 7, 2020, 2, 5, 2, 1779
6, 7, 2020, 2, 5, 8, 63
6, 7, 2020, 2, 8, 2, 707
6, 7, 2020, 2, 9, 2, 958
6, 7, 2020, 2, 13, 2, 3331
6, 7, 2020, 2, 14, 3, 140
6, 7, 2020, 2, 17, 2, 1481
6, 7, 2020, 2, 21, 2, 88
6, 7, 2020, 2, 23, 2, 118
6, 7, 2020, 3, 1, 2, 5774
6, 7, 2020, 3, 1, 4, 17271
6, 7, 2020, 3, 1, 6, 1097
6, 7, 2020, 3, 1, 7, 2031
6, 7, 2020, 3, 2, 2, 1342
6, 7, 2020, 3, 2, 4, 2780
6, 7, 2020, 3, 3, 2, 2739
6, 7, 2020, 3, 3, 4, 742
6, 7, 2020, 3, 5, 4, 263
6, 7, 2020, 3, 5, 8, 219
6, 7, 2020, 3, 6, 2, 892
6, 7, 2020, 3, 6, 3, 1533
6, 7, 2020, 3, 7, 2, 944
6, 7, 2020, 3, 7, 5, 1845
6, 7, 2020, 3, 8, 2, 234
6, 7, 2020, 3, 8, 4, 444
6, 7, 2020, 3, 8, 5, 730
6, 7, 2020, 3, 9, 2, 4519
6, 7, 2020, 3, 10, 2, 1078
6, 7, 2020, 3, 11, 2, 234
6, 7, 2020, 3, 11, 5, 234
6, 7, 2020, 3, 12, 2, 1125
6, 7, 2020, 3, 13, 2, 2889
6, 7, 2020, 3, 13, 5, 534
6, 7, 2020, 3, 14, 2, 1267
6, 7, 2020, 3, 15, 2, 230
6, 7, 2020, 3, 16, 2, 1214
6, 7, 2020, 3, 17, 4, 108
6, 7, 2020, 3, 19, 2, 640
6, 7, 2020, 3, 20, 3, 47
6, 7, 2020, 3, 21, 2, 441
6, 7, 2020, 3, 21, 5, 108
6, 7, 2020, 3, 22, 2, 586
6, 7, 2020, 4, 1, 2, 2042
6, 7, 2020, 4, 1, 4, 1898
6, 7, 2020, 4, 2, 2, 799
6, 7, 2020, 4, 2, 4, 2226
6, 7, 2020, 4, 3, 2, 944
6, 7, 2020, 4, 5, 1, 128
6, 7, 2020, 4, 5, 2, 595
6, 7, 2020, 4, 8, 2, 1170
6, 7, 2020, 4, 10, 4, 610
6, 7, 2020, 4, 11, 2, 414
6, 7, 2020, 4, 12, 2, 228
6, 7, 2020, 4, 13, 2, 1914
6, 7, 2020, 4, 14, 2, 1187
6, 7, 2020, 4, 15, 2, 122
6, 7, 2020, 4, 16, 2, 2859
6, 7, 2020, 4, 17, 2, 101
6, 7, 2020, 4, 19, 2, 261
6, 7, 2020, 4, 20, 2, 776
6, 7, 2020, 4, 21, 2, 763
6, 7, 2020, 4, 22, 2, 108
6, 7, 2020, 4, 22, 5, 495
6, 7, 2020, 4, 24, 2, 721
6, 7, 2020, 4, 25, 2, 1334
6, 7, 2020, 4, 26, 2, 1398
6, 7, 2020, 5, 1, 2, 384
6, 7, 2020, 5, 1, 3, 1011
6, 7, 2020, 5, 1, 4, 11180
6, 7, 2020, 5, 2, 4, 975
6, 7, 2020, 5, 3, 2, 384
6, 7, 2020, 5, 4, 2, 253
6, 7, 2020, 5, 5, 5, 131
6, 7, 2020, 5, 7, 2, 494
6, 7, 2020, 5, 7, 3, 947
6, 7, 2020, 5, 8, 2, 2262
6, 7, 2020, 5, 9, 2, 270
6, 7, 2020, 5, 10, 2, 507
6, 7, 2020, 5, 11, 2, 3401
6, 7, 2020, 5, 12, 2, 102
6, 7, 2020, 5, 13, 5, 2642
6, 7, 2020, 5, 15, 3, 601
6, 7, 2020, 5, 18, 2, 624
6, 7, 2020, 5, 19, 2, 441
6, 7, 2020, 5, 20, 2, 907
6, 7, 2020, 5, 21, 2, 146
6, 7, 2020, 5, 24, 2, 1377
6, 7, 2020, 6, 0, 4, 1526
6, 7, 2020, 6, 1, 2, 1169
6, 7, 2020, 6, 1, 4, 4476
6, 7, 2020, 6, 2, 3, 282
6, 7, 2020, 6, 4, 2, 723
6, 7, 2020, 6, 5, 3, 256
6, 7, 2020, 6, 6, 2, 561
6, 7, 2020, 6, 7, 5, 384
6, 7, 2020, 6, 8, 2, 507
6, 7, 2020, 6, 8, 5, 546
6, 7, 2020, 6, 9, 2, 226
6, 7, 2020, 6, 9, 3, 234
6, 7, 2020, 6, 10, 2, 490
6, 7, 2020, 6, 11, 1, 364
6, 7, 2020, 6, 11, 2, 58
6, 7, 2020, 6, 12, 2, 1496
6, 7, 2020, 6, 12, 3, 448
6, 7, 2020, 6, 16, 2, 342
6, 7, 2020, 6, 17, 5, 372
6, 7, 2020, 6, 20, 2, 146
6, 7, 2020, 6, 20, 5, 358
6, 7, 2020, 7, 1, 1, 392
6, 7, 2020, 7, 1, 2, 9444
6, 7, 2020, 7, 1, 3, 1446
6, 7, 2020, 7, 1, 4, 36606
6, 7, 2020, 7, 1, 5, 609
6, 7, 2020, 7, 1, 8, 145
6, 7, 2020, 7, 2, 2, 7843
6, 7, 2020, 7, 2, 4, 1089
6, 7, 2020, 7, 2, 5, 2088
